GISJOIN,ZCTA5CE10
G0600810605100,94010
G0600810605000,94010
G0600810605700,94010
G0600810605600,94010
G0600810601601,94014
G0600810600402,94014
G0600810600600,94014
G0600810600500,94014
G0600810601300,94014
G0600810600200,94014
G0600810600300,94014
G0600810600700,94014
G0600810600401,94014
G4803390693102,77301
G4803390693500,77301
G4803390693400,77301
G4803390693101,77301
G4801010950100,79248
G4802190950100,79313
G0500930010600,72315
G0500930010100,72315
G0500930010200,72315
G0500930010300,72315
G0500930010700,72315
G0500930011400,72315
G0600370405702,91722
G0600370405701,91722
G0600370406000,91722
G0600370405900,91722
G0600370405400,91722
G0600370403721,91722
G0600370405800,91722
G4800850030505,75034
G4801210021522,75034
G4801210021525,75034
G4801210021900,75034
G4800850030519,75034
G4800850030504,75034
G4800850030406,75034
G4800850030407,75034
G4801210021800,75034
G4801210021526,75034
G4801210020110,75034
G4801210020111,75034
G4801210020109,75034
G4800850030403,75034
G4800850030408,75034
G4801210021527,75034
G4801210021515,75034
G4801210021524,75034
G4001090108113,73034
G4001090108114,73034
G4001090108106,73034
G4001090108107,73034
G4001090108208,73034
G4001090108207,73034
G4001090108206,73034
G4001090108201,73034
G4803390693700,77304
G4803390693300,77304
G4803390693600,77304
G4803390694400,77316
G4803390694500,77316
G4803390694600,77316
G0600810611400,94027
G0600810611500,94027
G4803030010700,79364
G4803030010600,79364
G0600370400900,91741
G0600370400402,91741
G0600370400501,91741
G0600370401002,91741
G0600370401001,91741
G0600370401102,91741
G0600370400404,91741
G0500370950200,72324
G4801810000102,75414
G4801810000101,75414
G0400130116100,85040
G0400130115200,85040
G0400130116204,85040
G0400130115300,85040
G0400130115400,85040
G0400130116000,85040
G0400130115801,85040
G0400130115900,85040
G3500570963202,87035
G2200510026600,70072
G2200510026900,70072
G2200510026400,70072
G2200510027807,70072
G2200510028000,70072
G2200510026700,70072
G2200510027703,70072
G2200510027809,70072
G2200510027806,70072
G2200510027000,70072
G2200510026500,70072
G2200510027701,70072
G2200510026800,70072
G0800590010503,80033
G0800590010604,80033
G0800590010502,80033
G0800590010403,80033
G0800590010701,80033
G0800590010603,80033
G0800590010402,80033
G0600850509401,94040
G0600850509801,94040
G0600850509404,94040
G0600850509802,94040
G0600850509901,94040
G0600850509902,94040
G0600850509403,94040
G0600850509201,94043
G0600850509303,94043
G0600850509202,94043
G0600850504601,94043
G0600850504700,94043
G0600850509109,94043
G0600850509304,94043
G0600850509108,94043
G0600850509302,94043
G0600810603100,94044
G0600810602900,94044
G0600810602800,94044
G0600810603300,94044
G0600810603000,94044
G0600810602700,94044
G0600810603400,94044
G0600810603200,94044
G0400130613600,85383
G0400130613500,85383
G0400130611200,85383
G0400130610900,85383
G0400130040520,85383
G0400130613900,85383
G0400130613800,85383
G0400130611100,85383
G0400130611000,85383
G0400130610800,85383
G0501070480300,72355
G0400270011115,85367
G0400270011111,85367
G0400270010907,85367
G0400270011110,85367
G0400270011112,85367
G0400270011114,85367
G0400270010910,85367
G4802770000300,75416
G7200650310400,00659
G7200650310300,00659
G7200650310600,00659
G7200650310500,00659
G7200650310200,00659
G7200650310100,00659
G4900490010214,84043
G4900490010212,84043
G4900490010110,84043
G4900490010108,84043
G4900490000105,84043
G4900490010216,84043
G4900490000104,84043
G4900490000103,84043
G4900490010111,84043
G4900490000102,84043
G4900490980100,84043
G3200030005321,89074
G3200030005319,89074
G3200030005311,89074
G3200030005312,89074
G3200030005318,89074
G3200030005316,89074
G3200030005109,89074
G3200030005322,89074
G3200030005108,89074
G3200030005315,89074
G3200030005317,89074
G3200030005313,89074
G3200030005314,89074
G3200030005320,89074
G0600370238320,90044
G0600370240402,90044
G0600370237102,90044
G0600370291110,90044
G0600370241300,90044
G0600370240300,90044
G0600370238200,90044
G0600370600100,90044
G0600370241202,90044
G0600370602802,90044
G0600370602801,90044
G0600370240401,90044
G0600370600304,90044
G0600370600202,90044
G0600370237401,90044
G0600370237101,90044
G0600370237201,90044
G0600370237600,90044
G0600370600303,90044
G0600370237720,90044
G0600370237710,90044
G0600370241201,90044
G0600370600201,90044
G0600370238310,90044
G0600370237500,90044
G0600370237800,90044
G0600810610500,94063
G0600810610400,94063
G0600810610203,94063
G0600810610201,94063
G0600810610302,94063
G0600810610202,94063
G0600810610100,94063
G0600810610601,94063
G4802010250600,77338
G4802010240901,77338
G4802010240802,77338
G4802010250701,77338
G4802010240902,77338
G0601090003200,95379
G4801070950100,79322
G4805010950200,79323
G4802190950700,79336
G4802190950500,79336
G4802190950400,79336
G4802190950300,79336
G4802190950200,79336
G4100390002002,97477
G4100390003202,97477
G4100390002101,97477
G4100390003201,97477
G4100390003400,97477
G4100390003302,97477
G4100390002102,97477
G4100390003301,97477
G4100390002001,97477
G7200670820300,00660
G7200670820500,00660
G7200670820400,00660
G7200670820100,00660
G3200030003625,89081
G3200030003626,89081
G3200030003624,89081
G3200030003627,89081
G3200030003620,89084
G3200030003618,89084
G3200030003622,89084
G3200030003619,89084
G3200030003621,89084
G0600810609100,94070
G0600810609602,94070
G0600810609603,94070
G0600810609601,94070
G0600810609202,94070
G0600810609201,94070
G0600810609500,94070
G0600810609300,94070
G0600810609400,94070
G4804710790300,77340
G4804710790200,77340
G4804710790800,77340
G4804710790700,77340
G0600850508401,94087
G0600850508403,94087
G0600850508301,94087
G0600850508404,94087
G0600850508203,94087
G0600850508202,94087
G0600850508303,94087
G0600850508204,94087
G0600850508304,94087
G0600850508503,94087
G4000030955600,73722
G0600710002035,91730
G0600710002028,91730
G0600710002101,91730
G0600710002105,91730
G0600710002110,91730
G0600710002103,91730
G0600710002027,91730
G0600710002016,91730
G0600710002036,91730
G0600710002107,91730
G0600710001311,91730
G0600710000812,91730
G4801470950600,75418
G4801470950402,75418
G4801470950401,75418
G4802010552900,77069
G4802010552800,77069
G4802010552500,77070
G4802010554301,77070
G4802010552601,77070
G4802010554200,77070
G4802010552700,77070
G4802010552602,77070
G0600190004214,93711
G0600190004409,93711
G0600190004408,93711
G0600190004213,93711
G0600190004302,93711
G0600190004303,93711
G0600190004301,93711
G4802010240801,77073
G4802010240400,77073
G4802010240701,77073
G4802010240702,77073
G0600190005509,93720
G0600190005508,93720
G0600190005517,93720
G0600190005507,93720
G0600190005505,93720
G0600190004406,93720
G0600190005516,93720
G0600190004405,93720
G0600190005510,93720
G4802010250402,77346
G4802010250302,77346
G4802010250401,77346
G4802010250500,77346
G4802010250800,77346
G4802010250702,77346
G0600750022702,94107
G0600750022600,94107
G0600750022704,94107
G0600750061400,94107
G0600750026100,94112
G0600750025500,94112
G0600750026004,94112
G0600750026002,94112
G0600750031201,94112
G0600750031202,94112
G0600750031100,94112
G0600750031000,94112
G0600750026303,94112
G0600750026200,94112
G0600750031400,94112
G0600750026003,94112
G0600750026301,94112
G0600750026001,94112
G0600750026302,94112
G4803390690100,77355
G4803390690201,77355
G4803390690202,77355
G4000470001401,73703
G4000470001300,73703
G4000470001402,73703
G4000470001601,73703
G4000470001602,73703
G4100390001902,97478
G4100390001801,97478
G4100390001904,97478
G4100390001803,97478
G4100390001804,97478
G4100390001903,97478
G4100390000200,97478
G4100390003500,97478
G0600190000100,93721
G0600190000400,93721
G0600190000501,93721
G4802010333700,77075
G4802010333800,77075
G4802010333901,77075
G4802010333902,77075
G4802010333300,77075
G0600190004207,93723
G0600190004100,93723
G0600190003803,93723
G0600190001410,93725
G0600190001202,93725
G0600190001700,93725
G0600190001500,93725
G0600190001201,93725
G4802010231100,77078
G4802010231200,77078
G4802010231300,77078
G0600750021400,94114
G0600750021200,94114
G0600750021100,94114
G0600750020600,94114
G0600750020500,94114
G0600750020401,94114
G0600750017000,94114
G0600750021300,94114
G0600750020300,94114
G0600750016900,94114
G4803390694301,77356
G4803390694302,77356
G4803390694700,77356
G0600750035300,94116
G0600750032901,94116
G0600750033000,94116
G0600750030400,94116
G0600750030302,94116
G0600750035400,94116
G0600750032801,94116
G4803690950200,79035
G0600350040500,96114
G4802310960700,75422
G0600370433902,91732
G0600370433901,91732
G0600370434003,91732
G0600370434001,91732
G0600370433403,91732
G0600370432602,91732
G0600370433307,91732
G0600370433306,91732
G0600370433302,91732
G0600370433305,91732
G0600370432601,91732
G0600370433304,91732
G0600370432500,91732
G0600190005304,93726
G0600190005203,93726
G0600190005305,93726
G0600190005302,93726
G0600190005301,93726
G0600190005100,93726
G0600190005204,93726
G0600190005202,93726
G0600190005000,93726
G4802010521200,77080
G4802010521300,77080
G4802010521400,77080
G4802010521500,77080
G4802010522000,77080
G4802010522100,77080
G4802010522201,77080
G4802010522202,77080
G4802010521100,77080
G0601030000900,96092
G4804910020110,78628
G4804910020604,78628
G4804910020111,78628
G4804910020112,78628
G4804910020106,78628
G4804910020114,78628
G4804910020108,78628
G3500130001203,88011
G3500130001205,88011
G3500130001201,88011
G3500130001204,88011
G0600370433102,91733
G0600370433802,91733
G0600370434004,91733
G0600370433504,91733
G0600370433503,91733
G0600370433501,91733
G0600370433402,91733
G0600370433700,91733
G0600370433401,91733
G0600370433801,91733
G4804530002319,78617
G4804530002433,78617
G4804530002435,78617
G4100390004403,97402
G4100390002504,97402
G4100390004502,97402
G4100390002503,97402
G4100390004401,97402
G4100390001001,97402
G4100390004300,97402
G4100390004200,97402
G4100390002600,97402
G4100390004501,97402
G4100390002403,97402
G4100390002501,97402
G0600290005003,93215
G0600290004800,93215
G0600290004902,93215
G0600290004601,93215
G0600290004603,93215
G0600290005004,93215
G0600290004901,93215
G0400190004643,85755
G0400190004641,85755
G0400190004640,85755
G0400190004642,85755
G0600730008701,92111
G0600730008901,92111
G0600730008800,92111
G0600730008509,92111
G0600730008512,92111
G0600730009000,92111
G0600730008513,92111
G0600730008510,92111
G0600730008600,92111
G4801450000700,76570
G4802510130100,76044
G0600710010017,92344
G0600730019302,92056
G0600730019403,92056
G0600730019809,92056
G0600730018519,92056
G0600730018516,92056
G0600730018517,92056
G0600730018513,92056
G0600730019805,92056
G0600730019301,92056
G0600730018515,92056
G0600730018518,92056
G0600730019808,92056
G4000370021500,74047
G4001430007702,74047
G0600590099226,92708
G0600590099229,92708
G0600590099230,92708
G0600590099227,92708
G0600590099231,92708
G0600590099224,92708
G0600590099225,92708
G0600590099251,92708
G0600590099250,92708
G0600590099232,92708
G0600590099233,92708
G0600590099234,92708
G4801450000200,76632
G4801390061000,76651
G4804390111313,76063
G4804390111312,76063
G4804390111304,76063
G4804390111311,76063
G4804390111551,76063
G4804390111308,76063
G4804390111306,76063
G4804390111406,76063
G4804390111307,76063
G4804390111301,76063
G4802510130407,76063
G4804390111314,76063
G4804390111309,76063
G0400150952004,86426
G0600990000911,95355
G0600990001001,95355
G0600990000906,95355
G0600990002803,95355
G0600990000908,95355
G0600990000912,95355
G0600990000910,95355
G0600990000905,95355
G4804590950100,75683
G0601070002302,93274
G0601070003100,93274
G0601070002100,93274
G0601070002901,93274
G0601070002204,93274
G0601070002304,93274
G0601070003001,93274
G0601070002903,93274
G0601070002203,93274
G0601070002400,93274
G0601070002202,93274
G0601070003002,93274
G0601070002303,93274
G0601070002904,93274
G2200670950600,71264
G0600770005004,95366
G0600770005001,95366
G0600770005003,95366
G4804390123000,76116
G4804390105406,76116
G4804390102402,76116
G4804390105203,76116
G4804390105201,76116
G4804390105205,76116
G4804390105204,76116
G4804390110901,76116
G4804390102401,76116
G4804390102301,76116
G4804390102302,76116
G4804390100602,76127
G0600650044402,92561
G0600650044405,92561
G4801250950300,79370
G4803030000603,79401
G4803030000700,79401
G4803030000605,79401
G4803030000607,79401
G4801350000500,79762
G4801350000300,79762
G4801350000600,79762
G4801350000400,79762
G4801350002503,79762
G4801350002502,79762
G4801350002900,79762
G4801350002400,79762
G0600290002812,93309
G0600290002816,93309
G0600290002818,93309
G0600290002807,93309
G0600290002804,93309
G0600290001801,93309
G0600290002814,93309
G0600290001802,93309
G0600290002815,93309
G0600290002819,93309
G0600290002813,93309
G0600290002817,93309
G0600650043601,92583
G0600650043509,92583
G0600650043513,92583
G0600650043512,92583
G0600650051300,92583
G0600650941500,92583
G0600650043508,92583
G0600650043602,92583
G0600650043218,92591
G0600650043217,92591
G0600650049600,92591
G0600650043266,92591
G0600650043247,92591
G0600650043267,92591
G0600650043244,92591
G0600650043216,92591
G7200310050501,00987
G7200310051103,00987
G7200310050901,00987
G7200310051001,00987
G7200310051002,00987
G7200310050902,00987
G7200310051104,00987
G7200310050503,00987
G7200310051102,00987
G7200310050402,00987
G7200310050401,00987
G7200310050504,00987
G4801130010101,75212
G4801130020500,75212
G4801130010102,75212
G4801130010500,75212
G4801130010601,75212
G4801130010602,75212
G4800490950300,76890
G4801410000404,79904
G4801410000301,79904
G4801410000403,79904
G4801410000600,79904
G4801410000302,79904
G4801410010600,79904
G4801410004309,79936
G4801410004314,79936
G4801410010317,79936
G4801410010327,79936
G4801410004320,79936
G4801410010328,79936
G4801410004307,79936
G4801410004319,79936
G4801410010326,79936
G4801410010323,79936
G4801410010316,79936
G4801410010311,79936
G4801410010322,79936
G4801410010324,79936
G4801410010312,79936
G4801410004316,79936
G4801410010325,79936
G4801410010336,79936
G4801410010337,79936
G4801410010338,79936
G3500450000504,87421
G4800290131801,78152
G4804990950601,75765
G4804990950602,75765
G4001430005806,74055
G4001430005808,74055
G4001310050406,74055
G4001430005805,74055
G4001310050404,74055
G4001430005807,74055
G4001430005801,74055
G4801130013608,75240
G4801130013610,75240
G4801130013615,75240
G4801130013626,75240
G4801130019212,75240
G4801130019213,75240
G4801130019208,75240
G2201030041102,70460
G2201030041101,70460
G2201030041103,70460
G0600370573601,90808
G0600370573700,90808
G0600370573800,90808
G0600370574000,90808
G0600370571200,90808
G0600370980006,90808
G0600370574100,90808
G0600370573902,90808
G0600370555202,90808
G0500070020902,72736
G0500070021001,72736
G4803990950500,76875
G0600730020109,92027
G0600730020209,92027
G0600730020210,92027
G0600730020211,92027
G0600730020709,92027
G0600730020208,92027
G0600730020107,92027
G0600730020206,92027
G0600730020103,92027
G0600730020207,92027
G0600730020705,92027
G0800130013205,80503
G0800130013207,80503
G0800130013202,80503
G0800130013208,80503
G0800130013601,80503
G0800130013212,80503
G0800130012701,80503
G0800130013213,80503
G0600650041812,92879
G0600650041411,92879
G0600650040809,92879
G0600650040816,92879
G0600650040821,92879
G0600650040815,92879
G0600650040814,92879
G0600650041600,92879
G0600650041813,92879
G0600650048200,92879
G0600650041410,92879
G0400110960300,85534
G1201030024403,33702
G1201030024601,33702
G1201030024409,33702
G1201030024410,33702
G1201030024413,33702
G1201030024302,33702
G1201030024301,33702
G0801230001005,80620
G0801230001006,80620
G0801230001405,80620
G0801230001004,80620
G2200270950300,71038
G2200270950200,71038
G0400190004067,85715
G0400190004046,85715
G0400190004047,85715
G0400190004030,85715
G0400190004032,85715
G0400190004031,85715
G4801330950500,76454
G0600830003004,93111
G0600830003001,93111
G0600830002913,93111
G0600790010902,93405
G0600790010901,93405
G0600790011300,93405
G0600790011400,93405
G0600790011200,93405
G0801010002806,81005
G0801010002700,81005
G0801010001700,81005
G0801010002808,81005
G0801010002802,81005
G0801010001600,81005
G0801010002801,81005
G0801010002807,81005
G2201190031300,71075
G2201190031200,71075
G2200170022000,71103
G2200170021900,71103
G2200170025200,71103
G2200170021700,71103
G2200170021800,71103
G0600730005200,92101
G0600730005100,92101
G0600730005300,92101
G0600730005600,92101
G0600730005700,92101
G0600730005900,92101
G0600730005400,92101
G0600730005800,92101
G0600730006200,92101
G0600730009902,92101
G4800270022501,76541
G4800270023500,76541
G4800270022900,76541
G4800270022801,76541
G4800270022600,76541
G0601130010101,95605
G4800290190400,78212
G4800290190100,78212
G4800290190700,78212
G4800290190800,78212
G4800290191005,78212
G4800290190603,78212
G4800290190503,78212
G4800290110800,78212
G4800290110700,78212
G4800290190200,78212
G0600010422000,94710
G0600010423200,94710
G0600010422100,94710
G3300070950100,03592
G3600610020102,10026
G3600610021600,10026
G3600610019702,10026
G3600610021800,10026
G3600610014300,10026
G3600610019000,10026
G3600610018600,10026
G0100850781000,36752
G4804890950600,78569
G4804890950500,78569
G4802150020403,78572
G4802150020404,78572
G4802150020202,78572
G4802150024203,78572
G4802150020205,78572
G4802150020402,78572
G4802150020101,78572
G4802150024204,78572
G4802150021305,78572
G4802150020102,78572
G4802150020301,78572
G4802150020302,78572
G4001430006708,74008
G4001430007636,74008
G4001430007801,74008
G4001430007802,74008
G4001430007635,74008
G4001430007624,74008
G4801210020305,76092
G4804390113906,76092
G4804390113907,76092
G4804390113908,76092
G4804390113909,76092
G4000370020800,74030
G4801210020105,76227
G4801210020107,76227
G4801210020205,76227
G4801210020106,76227
G4801210020103,76227
G4800290141403,78223
G4800290140800,78223
G4800290140900,78223
G4800290141000,78223
G4800290141200,78223
G4800290141600,78223
G4800290141402,78223
G4800290141700,78223
G4800290141101,78223
G4800290141404,78223
G4800290141102,78223
G0600050000402,95665
G4800610012304,78578
G4800610014200,78578
G0601030000800,96035
G4001210485700,74561
G4804390104803,76110
G4804390104503,76110
G4804390104502,76110
G4804390104300,76110
G4804390104100,76110
G4804390104701,76110
G4804390104400,76110
G4804390104804,76110
G4804390102800,76110
G4804390104702,76115
G4804390104504,76115
G4804390104802,76115
G4804390105901,76115
G4804390105800,76115
G4804530002211,78724
G4804530002202,78724
G4804530002208,78724
G4804530002201,78724
G4804530002212,78724
G0600590042323,92629
G0600590042313,92629
G0600590042339,92629
G0600590042338,92629
G4800290161400,78236
G4800290980003,78236
G0600670008600,95683
G4804530001813,78753
G4804530001806,78753
G4804530001833,78753
G4804530001835,78753
G4804530001832,78753
G4804530001824,78753
G4804530001839,78753
G4804530001823,78753
G4000270202302,74857
G4001090108709,74857
G0600670007107,95837
G0600670007101,95837
G4803550003304,78413
G4803550005410,78413
G4803550003402,78413
G4803550005408,78413
G4803550005407,78413
G4803550005409,78413
G4803550005411,78413
G4803550005412,78413
G0600370920115,91355
G0600370920107,91355
G0600370920114,91355
G0600370920328,91355
G0600370920330,91355
G0600370920334,91355
G0600370920329,91355
G0600370920322,91355
G0600370920331,91355
G0601110006500,91360
G0601110006200,91360
G0601110007000,91360
G0601110006900,91360
G0601110006800,91360
G0601110006700,91360
G0601110006600,91360
G0601110006400,91360
G0601110006302,91360
G0601110006301,91360
G4802790950200,79031
G4802130950601,75156
G4802130950903,75156
G4802130950602,75156
G4802130950901,75156
G0600370572400,90810
G0600370572600,90810
G0600370572900,90810
G0600370572700,90810
G0600370572800,90810
G0600370572500,90810
G0600370544002,90810
G0600370544001,90810
G0600370572301,90810
G0600370572302,90810
G4803550002301,78415
G4803550005406,78415
G4803550001904,78415
G4803550002002,78415
G4803550002001,78415
G4803550001903,78415
G4803550001500,78415
G4803550002304,78415
G4803550002303,78415
G4803550001902,78415
G0601010050101,95991
G0601010050302,95991
G0601010050202,95991
G0601010050102,95991
G0601010050201,95991
G0601010050402,95991
G0601010050401,95991
G0601010050403,95991
G0601010050301,95991
G0600370920108,91354
G0600370920109,91354
G0600370920110,91354
G0600370920111,91354
G0600370920112,91354
G4000670371800,73573
G4900390972400,84627
G0500850020800,72046
G0501190003900,72046
G0500850020700,72046
G0500850020302,72086
G0500850020301,72086
G0500850020500,72086
G0500850020104,72086
G7201270009901,00969
G7200610040421,00969
G7200610040422,00969
G7200610040442,00969
G7200610040403,00969
G7200610040500,00969
G7200610040432,00969
G7200610040412,00969
G7200610040602,00969
G0801050976700,81144
G0600730003208,92139
G0600730003213,92139
G0600730003212,92139
G0600730003202,92139
G0600730003209,92139
G0600730003211,92139
G0600730003201,92139
G0600650045213,92201
G0600650045212,92201
G0600650045303,92201
G0600650045207,92201
G0600650045302,92201
G0600650045502,92201
G0600650045501,92201
G0600650049100,92201
G0600650045217,92201
G0600650045224,92201
G0600650049500,92201
G0600650045209,92201
G0800410004703,80918
G0800410007700,80918
G0800410004800,80918
G0800410000202,80918
G0800410004701,80918
G0800410004902,80918
G0800410004901,80918
G0800410006801,80918
G0800410004702,80918
G0800410007800,80918
G2200330004509,70817
G2200330004507,70817
G2200330003906,70817
G2200330004508,70817
G2200330004510,70817
G0800410005109,80922
G0800410005105,80922
G0800410005108,80922
G0600010430200,94552
G0600010435103,94552
G0600010430102,94552
G0600010430101,94552
G0600010441523,94555
G0600010441402,94555
G0600010441522,94555
G0600010441524,94555
G0600010441521,94555
G0600010441401,94555
G0600730012402,91910
G0600730013420,91910
G0600730012700,91910
G0600730013409,91910
G0600730012900,91910
G0600730012302,91910
G0600730012502,91910
G0600730013414,91910
G0600730012501,91910
G0600730013412,91910
G0600730012304,91910
G0600730013421,91910
G0600730013401,91910
G0600730012303,91910
G0600730013415,91910
G0600730013000,91910
G0600730012800,91910
G0600730012401,91910
G0600730012600,91910
G0600730013419,91914
G4000970040100,74361
G4000970040300,74361
G4000970040200,74361
G0600130313101,94565
G0600130312000,94565
G0600130309000,94565
G0600130314103,94565
G0600130313206,94565
G0600130313102,94565
G0600130313205,94565
G0600130355200,94565
G0600130310000,94565
G0600130313204,94565
G0600130314104,94565
G0600130313203,94565
G0600130311000,94565
G0600130314102,94565
G0600130313103,94565
G0600130314200,94565
G4800390662600,77486
G0500310000402,72404
G0500310000401,72404
G0500310000802,72404
G0500310000801,72404
G0600130352201,94556
G0600130352102,94556
G0600130352101,94556
G0400210001000,85128
G0400210001200,85128
G0400210001100,85128
G4804390113104,76006
G4804390113109,76006
G4804390113116,76006
G4804390113115,76006
G4804390113102,76006
G4804390111506,76013
G4804390111505,76013
G4804390122400,76013
G4804390122700,76013
G4804390122500,76013
G4804390122600,76013
G4804390121606,76013
G0600870121401,95062
G0600870121500,95062
G0600870100900,95062
G0600870121403,95062
G0600870121402,95062
G0600870121600,95062
G0600870100200,95062
G0600870100800,95062
G4802450007002,77642
G4802450007001,77642
G4802450010300,77642
G4802450010200,77642
G4802450006800,77642
G4802450010100,77642
G4802450006700,77642
G4802450006600,77642
G4802450006500,77642
G4802450006400,77642
G4802450005600,77642
G4802450005500,77642
G0600130358000,94572
G0600130356001,94572
G4801570673102,77494
G4801570673101,77494
G4802010455300,77494
G4802010455102,77494
G0600010436100,94580
G0600010433700,94580
G0600010435800,94580
G0600010435900,94580
G0600010436000,94580
G0600130345115,94583
G0600130345116,94583
G0600130345202,94583
G0600130345111,94583
G0600130345103,94583
G0600130345102,94583
G0600130345101,94583
G0600750020200,94103
G0600750018000,94103
G0600750017700,94103
G0600750020100,94103
G0600750017601,94103
G0600750017802,94103
G0600750017801,94103
G0800410005104,80831
G0800410004601,80831
G3500170964200,88051
G0600370620102,90245
G0600370620002,90245
G0600370620001,90245
G0600370620101,90245
G0600370980030,90245
G0600370980013,90245
G3500010000126,87112
G3500010000113,87112
G3500010000125,87112
G3500010000115,87112
G3500010000128,87112
G3500010000121,87112
G3500010000114,87112
G3500010000123,87112
G3500010000116,87112
G3500010000127,87112
G3500010000112,87112
G3500010000129,87112
G4801130014124,75063
G4801130014131,75063
G4801130014130,75063
G4801130014132,75063
G4801130014129,75063
G4801130014128,75063
G4801130014136,75063
G0600850511909,95120
G0600850511905,95120
G0600850511912,95120
G0600850511913,95120
G0600850511914,95120
G0600850511907,95120
G0600850511911,95120
G0600850511910,95120
G0600850503002,95125
G0600850503001,95125
G0600850501800,95125
G0600850502302,95125
G0600850502903,95125
G0600850503115,95125
G0600850502500,95125
G0600850503108,95125
G0600850502202,95125
G0600850502301,95125
G0600850503123,95125
G0600850503121,95125
G0600850502400,95125
G0600850502601,95125
G0600010440304,94587
G0600010440332,94587
G0600010440308,94587
G0600010440331,94587
G0600010440306,94587
G0600010440335,94587
G0600010440334,94587
G0600010441501,94587
G0600010440307,94587
G0600010440200,94587
G0600010440333,94587
G0600010440336,94587
G0600010440305,94587
G0600010440301,94587
G0600010440100,94587
G4801670723501,77510
G4801670723300,77510
G0600010450603,94588
G0600010450602,94588
G0600010450745,94588
G0600010450743,94588
G0600010450744,94588
G0600010450601,94588
G4801590950300,75480
G3200030003250,89144
G3200030003222,89144
G3200030003227,89144
G3200030003223,89144
G3200030003249,89144
G3500010003722,87113
G3500010003736,87113
G3500010003735,87113
G3200030003004,89145
G3200030003254,89145
G3200030003226,89145
G3200030003005,89145
G3200030003260,89145
G3200030003261,89145
G3200030003253,89145
G3200030003006,89145
G4801210021403,75065
G7201450560401,00693
G7201450560402,00693
G7201450560204,00693
G7201450560201,00693
G7201450560701,00693
G7201450560100,00693
G7201450560900,00693
G7201450560600,00693
G7201450560500,00693
G7201450560300,00693
G7201450560702,00693
G7201450560802,00693
G7201450560801,00693
G2200710002504,70122
G2200710002502,70122
G2200710002402,70122
G2200710002501,70122
G2200710003304,70122
G2200710013302,70122
G2200710003303,70122
G2200710002401,70122
G2200710003301,70122
G2200710003302,70122
G2200710013800,70122
G2200710003308,70122
G2200710002300,70122
G2200710003307,70122
G2200710002503,70122
G0600850503330,95135
G0600850503331,95135
G0600850503329,95135
G0600850503332,95135
G4802450000304,77707
G4802450001301,77707
G4802450001302,77707
G0600770003803,95231
G0600370502602,90660
G0600370502601,90660
G0600370500402,90660
G0600370500900,90660
G0600370500800,90660
G0600370500700,90660
G0600370502401,90660
G0600370502500,90660
G0600370500404,90660
G0600370500403,90660
G0600370502402,90660
G0600370500500,90660
G0600370500600,90660
G0600130339002,94596
G0600130343003,94596
G0600130343001,94596
G0600130339001,94596
G0600130338203,94597
G0600130340001,94597
G0600130340002,94597
G4801670723400,77517
G4801670723502,77517
G0600550201300,94599
G0600010410300,94603
G0600010409400,94603
G0600010409100,94603
G0600010409200,94603
G0600010410200,94603
G0600010410400,94603
G0600010409300,94603
G4000110958600,73763
G3200030005826,89147
G3200030005847,89147
G3200030005849,89147
G3200030002953,89147
G3200030002919,89147
G3200030005811,89147
G3200030002941,89147
G3200030005848,89147
G3200030002952,89147
G3200030002944,89147
G3200030002950,89147
G3200030005813,89147
G4000270201202,73072
G4000270201505,73072
G4000270201508,73072
G4000270201510,73072
G4000270201507,73072
G4000270201203,73072
G4000270201201,73072
G4000270201102,73072
G4000270201101,73072
G4802130950500,75124
G0600770005129,95330
G0600770005130,95330
G0600770005127,95330
G0600770005119,95330
G0600010409800,94605
G0600010408300,94605
G0600010410100,94605
G0600010408400,94605
G0600010409700,94605
G0600010409900,94605
G0600010408200,94605
G0600010408700,94605
G0600010410000,94605
G0600010408600,94605
G0600010405401,94606
G0600010405302,94606
G0600010406000,94606
G0600010405500,94606
G0600010405301,94606
G0600010405901,94606
G0600010405402,94606
G0600010405800,94606
G0600010405600,94606
G0600010405902,94606
G4802010253200,77521
G4802010253500,77521
G4802010253100,77521
G4802010253600,77521
G4802010253700,77521
G4802010253800,77521
G0600010402500,94607
G0600010403000,94607
G0600010983200,94607
G0600010982000,94607
G0600010401700,94607
G0600010401600,94607
G0600010402200,94607
G0600010402400,94607
G0600010981900,94607
G0600010403300,94607
G0600010401800,94607
G0600010402600,94607
G0600010403100,94607
G0600010410500,94607
G0400130422625,85206
G0400130422624,85206
G0400130422638,85206
G0400130422637,85206
G0400130422636,85206
G0400130422513,85206
G0400130422607,85206
G0400130422514,85206
G0400130420710,85206
G0400130422639,85206
G3200030005850,89148
G3200030005853,89148
G3200030005854,89148
G3200030005855,89148
G3200030005852,89148
G3200030005851,89148
G3200030005856,89148
G0800350013910,80138
G0800350013911,80138
G0800350013905,80138
G0800350013904,80138
G0800350013901,80138
G3200310980000,89502
G3200310002103,89502
G3200310000700,89502
G3200310002104,89502
G3200310002106,89502
G3200310002105,89502
G3200310000900,89502
G3200310000201,89502
G3200310002204,89502
G3200310002212,89502
G3200310002107,89502
G3200310002211,89502
G3200310000202,89502
G4100470001503,97303
G4100470001501,97303
G4100470002501,97303
G4100470001502,97303
G4100470001402,97303
G4100470001401,97303
G0600590110007,90720
G0600590110008,90720
G0600590110108,90720
G0600590110113,90720
