GISJOIN,ZCTA5CE10
G0200900001900,99712
G0200900001200,99712
G0400250001600,86322
G0501430010900,72701
G0501430011101,72701
G0501430011102,72701
G0501430010800,72701
G0501430010104,72701
G0501430010600,72701
G0500390970300,71742
G0600890010801,96003
G0600890010701,96003
G0600890011600,96003
G0600890010702,96003
G0600890010802,96003
G0600890011800,96003
G0600290005506,93560
G0600290005800,93560
G0600790010201,93446
G0600790010100,93446
G0600790010000,93446
G0600790010202,93446
G0600790010203,93446
G0600370236400,90008
G0600370234200,90008
G0600370236000,90008
G0600370236201,90008
G0600370236202,90008
G0600370234300,90008
G0600370236100,90008
G0600370234000,90008
G0600230010200,95555
G4100050022400,97045
G4100050023000,97045
G4100050023100,97045
G4100050022602,97045
G4100050022601,97045
G4100050022500,97045
G4100050022300,97045
G0600230010900,95526
G0600930000600,96032
G0800450952000,81650
G0800830969100,81328
G0800510963600,81230
G0800510963700,81230
G0800510963800,81224
G0800010008385,80019
G0800010008353,80019
G1200110010602,33076
G1200110010501,33076
G1200990007735,33076
G1200110010603,33076
G1200990007716,33434
G1200990007717,33434
G1200990007003,33434
G1301510070104,30281
G1301510070105,30281
G1301510070201,30281
G1301510070106,30281
G1302470060403,30281
G1301510070102,30281
G1302250040200,31030
G1302250040302,31030
G1300790070200,31030
G1302250040301,31030
G1302250040400,31030
G1301930980400,31063
G1303130001100,30721
G1303130001300,30721
G1303130001200,30721
G1303130001500,30721
G1303130000200,30721
G1303130000301,30721
G1303130000400,30721
G1303130000302,30721
G1303130001000,30721
G1301210000400,30309
G1301210001100,30309
G1301210009100,30309
G1301210000500,30309
G1302150002100,31907
G1302150010602,31907
G1302150010502,31907
G1302150010104,31907
G1302150010605,31907
G1302150001000,31907
G1302150010604,31907
G1302150010606,31907
G1302150010702,31907
G1302150010501,31907
G1302150010701,31907
G1302150010703,31907
G1500030009503,96786
G1500030009200,96786
G1500030009501,96786
G1500030009504,96786
G1500030009300,96786
G1500030009400,96786
G1500030009502,96786
G1500030010000,96786
G1500030009100,96786
G1500090031401,96761
G1500090031500,96761
G1500090031402,96761
G1500090031403,96761
G1700770010400,62966
G1700770010700,62966
G1700770010600,62966
G1700770010800,62966
G1700310807900,60712
G1700310808001,60712
G1700310808002,60712
G1700310680300,60621
G1700310680600,60621
G1700310680100,60621
G1700310680200,60621
G1700310681000,60621
G1700310691100,60621
G1700310680900,60621
G1700310681400,60621
G1700310690300,60621
G1700310681200,60621
G1700310681300,60621
G1700310690200,60621
G1700310400600,60621
G1700310680700,60621
G1700310680500,60621
G1700310680800,60621
G1700310680400,60621
G1700310681100,60621
G1700310806700,60203
G1801790040100,46777
G1801570000600,47901
G1901870010300,50543
G2000790030100,67114
G2000790030200,67114
G2000790030300,67114
G2000790030400,67114
G2000790030500,67114
G2000790030600,67114
G2100730070200,40601
G2100730071100,40601
G2100730071000,40601
G2100730070700,40601
G2100730070500,40601
G2100730070400,40601
G2100730070600,40601
G2100730070300,40601
G2100730070800,40601
G2100730070100,40601
G2101970970200,40312
G2101370980400,40419
G2100010970400,42728
G2100010970600,42728
G2100010970200,42728
G2100010970500,42728
G2100010970300,42728
G2100010970100,42728
G2101930970200,41701
G2101930970600,41701
G2101190960500,41701
G2101930970300,41701
G2101930970500,41701
G2101930970400,41701
G2300310030100,04083
G2300030952900,04497
G2300270046000,04354
G2300030951800,04769
G2300030951900,04769
G2300030952000,04769
G2300190020500,04410
G2400470990800,21863
G2400470990900,21863
G2500170383100,01702
G2500170383200,01702
G2500170383502,01702
G2500170383300,01702
G2500170383400,01702
G2500170384000,01702
G2500170383501,01702
G2500170385100,01721
G2500170385200,01721
G2600790950400,49633
G2601630551600,48225
G2601630551500,48225
G2601630551300,48225
G2601630551400,48225
G2601030002400,49841
G2601030002600,49841
G2601030002500,49841
G2601630514100,48214
G2601630515700,48214
G2601630515600,48214
G2601630513900,48214
G2601630513500,48214
G2601630515400,48214
G2601630515300,48214
G2601630514500,48214
G2601630515000,48214
G2601630513600,48214
G2601630515200,48214
G2601630515100,48214
G2601630571000,48141
G2601630570500,48141
G2601630570900,48141
G2601630570600,48141
G2601630570800,48141
G2601630570100,48141
G2601630570400,48141
G2601630570200,48141
G2601630521800,48201
G2601630517400,48201
G2601630517600,48201
G2601630517500,48201
G2601630520400,48201
G2601630520600,48201
G2601630520500,48201
G2601630520300,48201
G2700570970100,56461
G2700570970300,56461
G2700030050605,55433
G2700030050602,55433
G2700030050606,55433
G2700030050610,55433
G2700030050608,55433
G2700030050607,55433
G2700030050710,55433
G2700030050709,55433
G2801610950100,38922
G2800890030400,39046
G2800890030600,39046
G2800890030700,39046
G2800890030500,39046
G2800890030201,39046
G2800890030900,39046
G2800890030800,39046
G2801350950100,38921
G2801350950200,38921
G2800270950200,38614
G2800270950400,38614
G2800270950500,38614
G2800270950700,38614
G2800270950300,38614
G2800270950600,38614
G2900290950600,65052
G2901390970200,63361
G2900730960100,65041
G2900730960200,65041
G3000130010600,59412
G3000310000100,59714
G3000470940300,59860
G3101130957500,69163
G3300130030000,03046
G3400310196400,07442
G3400390032200,07205
G3400390032400,07205
G3400390032500,07205
G3400390032300,07205
G3400030040000,07649
G3500450943000,87455
G3600890992900,13646
G3600890992800,13646
G3601030158710,11973
G3600610001300,10006
G3600290004800,14216
G3600290004900,14216
G3600290005100,14216
G3600290005000,14216
G3600290005400,14216
G3600610016300,10023
G3600610015900,10023
G3600610014500,10023
G3600610014900,10023
G3600610015500,10023
G3600610015300,10023
G3600610016100,10023
G3600610015700,10023
G3600610015100,10069
G3700590080700,27028
G3700590080200,27028
G3700590080600,27028
G3700590080500,27028
G3700590080100,27028
G3700210002800,28787
G3700210002700,28787
G3701630970400,28382
G3701230960200,27371
G3701230960300,27371
G3800170040600,58051
G3900610006700,45229
G3900610006600,45229
G3900610006500,45229
G3900610006800,45229
G3900590977600,43725
G3900590977300,43725
G3900590977400,43725
G3900590977500,43725
G3900590977700,43725
G4000090966800,73662
G4000590952200,73848
G4100030000300,97370
G4100030010500,97370
G4100190170000,97496
G4100710030701,97128
G4100710030802,97128
G4100710030702,97128
G4100710030600,97128
G4100710030801,97128
G4100550950100,97065
G4200450406201,19015
G4200450406202,19015
G4200450406401,19015
G4200450406100,19015
G4200450406300,19015
G4200650951100,15767
G4200650950900,15767
G4200650951000,15767
G4200650951200,15767
G4200650951300,15767
G4200450403800,19076
G4201250732000,15323
G4201250731000,15323
G4200910207900,18076
G4500170950200,29135
G4500150020200,29468
G4500630020507,29073
G4500630020902,29073
G4500630021018,29073
G4500630021009,29073
G4500630021007,29073
G4500630021017,29073
G4500670950200,29571
G4500670950700,29571
G4500670950600,29571
G4500670950100,29571
G4701070970800,37370
G4700110011201,37310
G4700810950100,37098
G4802010221600,77037
G4802010221700,77037
G4802010222400,77037
G4802230950100,75482
G4802230950600,75482
G4802230950800,75482
G4802230950300,75482
G4802230950500,75482
G4802230950400,75482
G4800130960100,78064
G4800130960402,78064
G4800250950300,78102
G4800250950400,78102
G4800250950200,78102
G4800250950500,78102
G4801950950300,79081
G4802730020300,78363
G4802730020100,78363
G4802730020200,78363
G4802730020400,78363
G4802730020500,78363
G4803550001801,78416
G4803550001602,78416
G4900410975100,84654
G5000270965400,05772
G4804510001500,76908
G5106200090200,23851
G5106200090100,23851
G5101750200400,23851
G5101850990500,24639
G5101910010500,24210
G5101910010300,24210
G5101910010400,24210
G5101830870200,23890
G5101830870300,23890
G5101210021200,24060
G5101210020300,24060
G5101210020600,24060
G5101210020200,24060
G5101210020700,24060
G5101210020400,24060
G5101210020100,24060
G5101210020500,24060
G5101210021300,24060
G5107400213104,23703
G5107400213103,23703
G5107400213001,23703
G5107400213101,23703
G5107400213002,23703
G5101810860100,23881
G5300190980200,99166
G5300150002002,98611
G5300150002001,98611
G5400430955500,25523
G5400330032100,26330
G5400330031100,26330
G5400850962300,26415
G5400390011800,25045
G5400390011200,25045
G5400230969500,26833
G5400230969400,26833
G5501130980300,54843
G5501130980500,54843
G5501130980100,54843
G5501250950400,54538
G5501250950300,54538
G5500810950300,54656
G5500810950200,54656
G5500810950400,54656
G5500250003001,53714
G5500250002700,53714
G5500250002601,53714
G5500250003002,53714
G0100790979300,35672
G0100790979200,35672
G1200860003801,33154
G1200860003802,33154
G1301910990200,31331
G1301910990100,31331
G1301910990300,31331
G0600370275601,90094
G4100090971100,97064
G5100330990100,22427
G4200830420800,16749
G0100310010700,36477
G0100610050100,36477
G0800070974400,81147
G0800070940400,81147
G0800070974200,81147
G3500450941000,81334
G0800830941000,81334
G0800830940200,81334
G1200450960200,32456
G1200590960200,32464
G1302130010100,30711
G0900010021000,06907
G0900010020700,06907
G0900010020900,06907
G1300570090501,30107
G1300570090100,30107
G1302270050600,30107
G1201110002102,34987
G1200630981000,32448
G1200630981100,32448
G1200630980600,32448
G1200190031101,32068
G1200190030200,32068
G1200190030101,32068
G1200190030902,32068
G2102350980600,40769
G2102350980700,40769
G2102350980500,40769
G2102350980800,40769
G1800730991300,47977
G2200790010100,71328
G2102310980100,42633
G2102310980200,42633
G2102310980400,42633
G2102310980300,42633
G2102310980600,42633
G2102310980500,42633
G2500090202100,01907
G2500090202200,01907
G2600290980500,49782
G2601090960200,49887
G2601090960300,49887
G1900570001000,52601
G1900570000300,52601
G1900570000400,52601
G1900570000500,52601
G1900570000900,52601
G1900570000700,52601
G1900570000600,52601
G1900570000200,52601
G2801030950200,39341
G2801030950100,39341
G2801030950300,39341
G2600910060400,49253
G3200310003501,89412
G3400250808300,07717
G3400030016000,07632
G3600450061700,13605
G3701150010700,28754
G3900530953900,45631
G3900530954000,45631
G3900530954100,45631
G4001390950600,73945
G3900230002302,45502
G3900230002200,45502
G3900230003102,45502
G3900230003002,45502
G3900230002602,45502
G3900230003200,45502
G4500450004100,29635
G4600190997700,57717
G3700490960600,28562
G3700490960400,28562
G3700490961000,28562
G3700490960500,28562
G4804190950100,75954
G4900030960100,84083
G4900230010200,84083
G4100090970700,97051
G4100090970500,97051
G4100090970800,97051
G5101710040600,22824
G3700930970100,28376
G3700930970200,28376
G3700930970300,28376
G4500430980600,29440
G4500430980400,29440
G4500430980800,29440
G4500430980700,29440
G4500430980302,29440
G4500430980502,29440
G4500430980301,29440
G3600330951100,12986
G3600330951200,12986
G5300090980800,98363
G5300090980400,98363
G5300090980700,98363
G5300090980600,98363
G5400990020800,25514
G3800970970400,58045
G3800970970300,58045
G4200270010300,16866
G4200270010400,16866
G3901210968300,43773
G3900590977100,43773
G0101190991500,36925
G0101250010703,35490
G0100430965100,35077
G0100430965400,35077
G0100570020100,35594
G0100930984700,35594
G0500510010400,71909
G0501450971200,72012
G0500890960200,72687
G0500890960300,72687
G0500890960100,72687
G0600790011901,93420
G0600790011502,93420
G0600790011902,93420
G0600790011800,93420
G0600070000400,95973
G0600070000101,95973
G0600070001600,95973
G0601030000100,95973
G0600070001400,95973
G0600070000501,95973
G0600070000201,95973
G0600070000202,95973
G0600070000300,95973
G0600370574700,90822
G0600330001100,95451
G0600330000900,95451
G0600370111204,91326
G0600370108103,91326
G0600370108101,91326
G0600370108200,91326
G0600370108102,91326
G0600370111203,91326
G0600370108104,91326
G0600230000300,95503
G0600230010600,95503
G0600230000700,95503
G0600230000400,95503
G0600230010700,95503
G0600770000402,95202
G0600770000100,95202
G0601110000903,93060
G0601110000400,93060
G0601110000500,93060
G0601110000700,93060
G0601110000800,93060
G0601110000600,93060
G0800070974300,81122
G0800670970600,81122
G0800290965200,81413
G0800290964700,81413
G0800130012300,80310
G0900030492600,06109
G0900030492500,06109
G0900030492100,06109
G0900030492400,06109
G0900030492200,06109
G0900030492300,06109
G0900130530600,06066
G0900130530500,06066
G0900130530100,06066
G0900130530200,06066
G0900130530400,06066
G0900130530301,06066
G0900130530302,06066
G1200470980100,32052
G1201330970300,32428
G1201330970100,32428
G1200390020702,32351
G1200390020701,32351
G1200390020800,32351
G1200730001200,32310
G1200730001900,32310
G1200730002700,32310
G1200730001101,32310
G1200670960100,32066
G1200670960200,32066
G1302790970100,30436
G1302790970600,30436
G1302790970500,30436
G1301390000202,30506
G1301390000201,30506
G1301390000400,30506
G1301390000302,30506
G1301390000301,30506
G1301390000500,30506
G1301170130100,30506
G1301690030200,31032
G1301690030302,31032
G1301690030301,31032
G1302970110300,30655
G1302970110700,30655
G1303090980200,30411
G1302710950400,31549
G1302210960100,30627
G1303030950500,31018
G1500090030301,96790
G1500090030302,96790
G1600290960100,83217
G1600110950800,83221
G1600110950300,83221
G1600110950400,83221
G1600110950600,83221
G1600110950500,83221
G1701090010100,61470
G1801410011305,46635
G1801410011301,46635
G1800890012000,46407
G1800890012200,46407
G1800890011800,46407
G1800890011400,46407
G1800890011300,46407
G1800890011700,46407
G1800890011900,46407
G1800890012100,46407
G1800890011600,46407
G1901210060200,50273
G1901210060100,50273
G1901210060300,50273
G2100970950300,41031
G2100970950500,41031
G2100970950400,41031
G2100970950100,41031
G2101970970100,40380
G2101670960300,40330
G2101670960200,40330
G2101670960500,40330
G2101670960400,40330
G2101030090400,40057
G2101690960300,42129
G2101690960100,42129
G2200730010502,71292
G2200730005800,71292
G2200730005900,71292
G2200730005600,71292
G2200730010501,71292
G2200730005700,71292
G2300290955900,04657
G2300030952300,04780
G2500170341500,02148
G2500170341200,02148
G2500170341400,02148
G2500170341800,02148
G2500170341100,02148
G2500170341300,02148
G2500170341900,02148
G2500170341700,02148
G2500170341600,02148
G2500270746100,01756
G2601030002300,49814
G2601250136800,48377
G2601250136000,48377
G2601250136100,48377
G2601630533500,48204
G2601630533400,48204
G2601630534400,48204
G2601630534300,48204
G2601630533600,48204
G2601630530800,48204
G2601630534200,48204
G2601630535700,48204
G2601630534700,48204
G2601630533700,48204
G2601630534500,48204
G2601630535600,48204
G2601630534600,48204
G2601630530700,48204
G2601630534100,48204
G2601630531000,48204
G2700010990500,56431
G2700010990300,56431
G2800730020400,39475
G2800290950500,39083
G2800290950600,39083
G2800290950300,39083
G2800290950400,39083
G2800150950200,39176
G2800610950400,39439
G2902030970200,65438
G2901410970100,65084
G2901410970300,65084
G3000150010200,59442
G3000030940500,59034
G3000030000100,59034
G3000930000700,59701
G3000930000300,59701
G3000930000500,59701
G3000930000400,59701
G3000930000600,59701
G3000930000100,59701
G3000930000800,59701
G3000930000200,59701
G3000030940600,59022
G3100410971900,68822
G3200030003602,89032
G3200030003612,89032
G3200030003610,89032
G3200030003614,89032
G3200030003611,89032
G3200030003613,89032
G3400350053901,08553
G3400390036900,07027
G3400030050000,07662
G3400270041200,07046
G3500430010102,87024
G3500430940100,87041
G3500430010301,87041
G3601090000200,14850
G3601090001100,14850
G3601090000100,14850
G3601090001400,14850
G3601090001300,14850
G3601090001200,14850
G3601090001500,14850
G3601090000300,14850
G3601090000900,14850
G3601090001000,14850
G3601090000500,14850
G3601090000600,14850
G3601090000400,14850
G3601090000800,14850
G3601090001700,14850
G3601090000700,14850
G3600890990800,13676
G3600890991000,13676
G3600890990900,13676
